0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
176.0,808.0,325.0,45.0,1145.0,114.0,362.0,1116.0,796.0,339.0,556.0,1248.0,395.0,169.0,143.0,76.0,1166.0,986.0,872.0,492.0,374.0,439.0,62.0,720.0,672.0,856.0,43.0,1021.0,526.0,864.0,476.0,1185.0,878.0,437.0,871.0,1054.0,1045.0,869.0,1004.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801.0,501.0,365.0,500.0,104.0,137.0,337.0,524.0,859.0,205.0,87.0,69.0,642.0,610.0,84.0,917.0,174.0,366.0,489.0,341.0,229.0,26.0,403.0,107.0,279.0,645.0,243.0,760.0,550.0,24.0,522.0,1156.0,670.0,862.0,402.0,210.0,121.0,50.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,734.0,1239.0,951.0,623.0,966.0,620.0,281.0,117.0,2.0,332.0,158.0,803.0,96.0,340.0,1002.0,496.0,194.0,519.0,208.0,242.0,505.0,517.0,1014.0,765.0,553.0,958.0,218.0,421.0,451.0,210.0,333.0,169.0,610.0,103.0,911.0,353.0,678.0,367.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.0,61.0,646.0,270.0,244.0,800.0,552.0,877.0,44.0,496.0,976.0,1016.0,172.0,348.0,774.0,241.0,358.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.0,109.0,919.0,251.0,368.0,259.0,263.0,155.0,1093.0,274.0,1004.0,23.0,833.0,300.0,1127.0,456.0,79.0,189.0,632.0,811.0,572.0,798.0,742.0,505.0,850.0,173.0,80.0,272.0,212.0,205.0,13.0,1148.0,457.0,403.0,1119.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688.0,799.0,365.0,229.0,372.0,598.0,159.0,486.0,812.0,1084.0,87.0,337.0,611.0,879.0,341.0,772.0,463.0,78.0,25.0,942.0,190.0,761.0,496.0,299.0,1079.0,561.0,550.0,642.0,501.0,29.0,564.0,406.0,179.0,388.0,443.0,446.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880.0,420.0,262.0,96.0,178.0,279.0,78.0,104.0,341.0,445.0,337.0,756.0,24.0,25.0,69.0,98.0,358.0,141.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612.0,874.0,10.0,534.0,276.0,251.0,360.0,119.0,516.0,962.0,192.0,82.0,63.0,58.0,50.0,408.0,440.0,255.0,722.0,995.0,78.0,319.0,17.0,585.0,330.0,597.0,94.0,619.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.0,229.0,388.0,403.0,174.0,598.0,243.0,365.0,182.0,24.0,890.0,409.0,337.0,400.0,104.0,26.0,550.0,179.0,189.0,18.0,84.0,772.0,524.0,445.0,849.0,896.0,951.0,279.0,522.0,762.0,650.0,1012.0,765.0,530.0,515.0,879.0,997.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864.0,610.0,413.0,611.0,26.0,197.0,403.0,400.0,1012.0,638.0,303.0,84.0,575.0,772.0,530.0,24.0,951.0,670.0,879.0,524.0,957.0,626.0,509.0,759.0,278.0,528.0,786.0,237.0,51.0,676.0,310.0,233.0,479.0,153.0,27.0,1023.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,470.0,58.0,110.0,456.0,724.0,390.0,284.0,661.0,102.0,993.0,726.0,1187.0,319.0,559.0,1160.0,391.0,237.0,227.0,23.0,187.0,255.0,263.0,702.0,914.0,722.0,966.0,167.0,798.0,33.0,208.0,498.0,27.0,258.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425.0,215.0,605.0,326.0,158.0,867.0,711.0,646.0,1016.0,404.0,41.0,490.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410.0,174.0,162.0,7.0,642.0,348.0,186.0,79.0,666.0,676.0,57.0,59.0,848.0,35.0,343.0,459.0,151.0,517.0,372.0,178.0,1053.0,116.0,113.0,257.0,73.0,2.0,322.0,41.0,63.0,711.0,276.0,122.0,648.0,510.0,185.0,1300.0,552.0,934.0,94.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,211.0,19.0,71.0,1315.0,823.0,987.0,376.0,881.0,324.0,4.0,754.0,294.0,77.0,840.0,587.0,1256.0,861.0,467.0,822.0,370.0,494.0,163.0,526.0,690.0,542.0,774.0,339.0,716.0,437.0,604.0,1048.0,515.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446.0,981.0,2.0,381.0,41.0,377.0,804.0,583.0,1172.0,340.0,877.0,976.0,332.0,909.0,617.0,813.0,246.0,280.0,912.0,937.0,188.0,392.0,839.0,994.0,1294.0,1069.0,692.0,885.0,974.0,249.0,224.0,172.0,783.0,665.0,827.0,465.0,978.0,1282.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,628.0,822.0,929.0,782.0,389.0,524.0,1247.0,56.0,434.0,769.0,283.0,835.0,853.0,900.0,466.0,467.0,755.0,445.0,107.0,182.0,558.0,168.0,880.0,329.0,174.0,672.0,962.0,201.0,54.0,850.0,58.0,100.0,239.0,722.0,654.0,261.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,121.0,707.0,1190.0,99.0,408.0,109.0,701.0,111.0,342.0,106.0,274.0,1004.0,221.0,85.0,651.0,346.0,481.0,852.0,474.0,219.0,694.0,284.0,479.0,39.0,133.0,71.0,148.0,375.0,863.0,778.0,793.0,984.0,28.0,363.0,678.0,1203.0,1062.0,1091.0,1034.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.0,420.0,1215.0,61.0,932.0,1294.0,617.0,583.0,224.0,926.0,912.0,592.0,867.0,1172.0,96.0,839.0,1002.0,340.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769.0,749.0,680.0,528.0,77.0,588.0,369.0,526.0,180.0,62.0,1129.0,8.0,115.0,173.0,55.0,202.0,471.0,455.0,473.0,83.0,571.0,363.0,284.0,810.0,604.0,294.0,818.0,339.0,754.0,547.0,775.0,9.0,81.0,147.0,14.0,672.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767.0,1.0,290.0,134.0,104.0,358.0,189.0,74.0,13.0,87.0,595.0,957.0,90.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529.0,711.0,797.0,1.0,2.0,490.0,1119.0,99.0,831.0,1150.0,244.0,5.0,828.0,96.0,252.0,566.0,361.0,404.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,554.0,953.0,95.0,157.0,167.0,97.0,151.0,738.0,295.0,316.0,464.0,202.0,459.0,255.0,115.0,791.0,939.0,914.0,82.0,57.0,544.0,374.0,473.0,840.0,431.0,512.0,47.0,250.0,233.0,286.0,886.0,83.0,212.0,740.0,444.0,161.0,702.0,48.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458.0,137.0,466.0,26.0,575.0,182.0,1014.0,753.0,1012.0,403.0,451.0,409.0,351.0,88.0,282.0,12.0,178.0,98.0,1070.0,1039.0,524.0,489.0,858.0,650.0,443.0,553.0,390.0,162.0,241.0,624.0,261.0,473.0,418.0,559.0,32.0,35.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460.0,2.0,340.0,711.0,185.0,592.0,490.0,1.0,158.0,252.0,41.0,44.0,347.0,176.0,763.0,178.0,927.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327.0,131.0,831.0,711.0,281.0,490.0,2.0,646.0,404.0,942.0,96.0,207.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.0,354.0,711.0,281.0,707.0,646.0,158.0,99.0,747.0,592.0,105.0,1081.0,270.0,96.0,392.0,913.0,404.0,253.0,275.0,340.0,622.0,1002.0,117.0,336.0,576.0,1152.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512.0,222.0,87.0,180.0,89.0,840.0,109.0,390.0,259.0,367.0,97.0,35.0,348.0,584.0,292.0,619.0,547.0,193.0,513.0,527.0,234.0,174.0,9.0,980.0,1070.0,823.0,755.0,337.0,590.0,321.0,274.0,525.0,914.0,144.0,811.0,529.0,56.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764.0,261.0,278.0,162.0,448.0,23.0,10.0,609.0,192.0,390.0,100.0,27.0,53.0,157.0,232.0,48.0,83.0,528.0,701.0,310.0,237.0,28.0,433.0,341.0,84.0,34.0,607.0,18.0,378.0,714.0,529.0,711.0,377.0,361.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912.0,694.0,410.0,231.0,136.0,1024.0,487.0,663.0,891.0,111.0,343.0,792.0,218.0,608.0,544.0,149.0,1074.0,685.0,516.0,644.0,565.0,1043.0,97.0,578.0,87.0,801.0,155.0,1276.0,34.0,810.0,1028.0,895.0,40.0,424.0,883.0,1337.0,775.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,490.0,158.0,813.0,244.0,1270.0,1053.0,478.0,581.0,316.0,101.0,1074.0,245.0,93.0,232.0,202.0,48.0,542.0,694.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.0,525.0,494.0,283.0,768.0,1022.0,467.0,973.0,755.0,1340.0,513.0,744.0,623.0,1222.0,118.0,772.0,8.0,268.0,420.0,178.0,13.0,74.0,2.0,1085.0,545.0,646.0,324.0,663.0,711.0,490.0,603.0,145.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510.0,190.0,158.0,53.0,306.0,358.0,611.0,141.0,137.0,13.0,11.0,26.0,98.0,896.0,403.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508.0,711.0,61.0,326.0,2.0,185.0,158.0,1119.0,49.0,116.0,41.0,743.0,1016.0,490.0,96.0,510.0,396.0,646.0,52.0,340.0,867.0,145.0,1081.0,662.0,1307.0,723.0,420.0,73.0,877.0,1152.0,99.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586.0,747.0,511.0,714.0,1041.0,859.0,400.0,372.0,50.0,134.0,149.0,69.0,78.0,154.0,501.0,59.0,432.0,638.0,427.0,731.0,288.0,659.0,1031.0,18.0,205.0,388.0,12.0,178.0,642.0,174.0,761.0,550.0,409.0,26.0,394.0,356.0,486.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883.0,158.0,646.0,90.0,501.0,50.0,511.0,225.0,356.0,134.0,59.0,1079.0,957.0,72.0,491.0,295.0,507.0,798.0,423.0,633.0,10.0,725.0,236.0,263.0,663.0,93.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485.0,361.0,13.0,341.0,59.0,1155.0,859.0,142.0,356.0,393.0,50.0,918.0,69.0,149.0,31.0,595.0,406.0,533.0,427.0,141.0,420.0,267.0,178.0,1122.0,750.0,639.0,1047.0,11.0,849.0,29.0,268.0,1001.0,501.0,1103.0,372.0,358.0,2.0,64.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,881.0,177.0,424.0,173.0,204.0,943.0,324.0,1091.0,179.0,180.0,406.0,611.0,710.0,588.0,17.0,69.0,675.0,125.0,227.0,137.0,104.0,607.0,156.0,254.0,571.0,378.0,431.0,18.0,373.0,1100.0,527.0,84.0,435.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719.0,646.0,290.0,176.0,96.0,105.0,99.0,52.0,275.0,859.0,210.0,303.0,26.0,50.0,850.0,137.0,78.0,104.0,243.0,84.0,87.0,141.0,403.0,299.0,24.0,132.0,489.0,509.0,174.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928.0,816.0,232.0,961.0,502.0,479.0,198.0,732.0,77.0,343.0,464.0,263.0,34.0,758.0,457.0,599.0,87.0,754.0,887.0,603.0,644.0,807.0,83.0,56.0,891.0,48.0,423.0,1013.0,547.0,364.0,277.0,873.0,233.0,1211.0,363.0,315.0,216.0,160.0,748.0,744.0,443.0,600.0,1182.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643.0,158.0,711.0,131.0,501.0,90.0,223.0,598.0,189.0,341.0,403.0,69.0,407.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.0,294.0,370.0,542.0,604.0,329.0,530.0,522.0,494.0,1023.0,772.0,734.0,910.0,755.0,958.0,871.0,421.0,457.0,437.0,1076.0,1127.0,990.0,666.0,427.0,639.0,154.0,205.0,306.0,88.0,74.0,12.0,762.0,238.0,466.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520.0,726.0,58.0,791.0,747.0,101.0,27.0,218.0,7.0,384.0,470.0,487.0,624.0,190.0,294.0,97.0,491.0,100.0,83.0,554.0,254.0,369.0,405.0,431.0,881.0,479.0,769.0,1191.0,517.0,455.0,299.0,119.0,547.0,63.0,147.0,555.0,115.0,325.0,475.0,496.0,759.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615.0,418.0,255.0,338.0,35.0,100.0,102.0,924.0,300.0,654.0,242.0,23.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,953.0,455.0,4.0,193.0,664.0,319.0,9.0,375.0,376.0,447.0,651.0,806.0,329.0,628.0,156.0,268.0,408.0,390.0,1003.0,202.0,58.0,611.0,1217.0,527.0,194.0,1048.0,841.0,1077.0,317.0,467.0,177.0,178.0,258.0,34.0,16.0,144.0,292.0,303.0,1161.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.0,912.0,909.0,5.0,583.0,839.0,99.0,336.0,1069.0,392.0,1320.0,606.0,117.0,1294.0,178.0,1130.0,1144.0,937.0,44.0,592.0,281.0,73.0,1216.0,131.0,651.0,88.0,185.0,205.0,510.0,201.0,86.0,848.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,490.0,290.0,361.0,496.0,1001.0,356.0,90.0,134.0,331.0,72.0,656.0,170.0,334.0,663.0,10.0,300.0,429.0,465.0,714.0,500.0,633.0,378.0,236.0,423.0,607.0,347.0,149.0,50.0,511.0,46.0,687.0,638.0,53.0,593.0,78.0,1088.0,482.0,1053.0,104.0,1237.0,137.0,403.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.0,646.0,275.0,158.0,176.0,96.0,145.0,25.0,365.0,190.0,53.0,154.0,90.0,177.0,610.0,24.0,49.0,118.0,266.0,518.0,141.0,11.0,403.0,88.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.0,48.0,308.0,1162.0,409.0,628.0,180.0,167.0,34.0,423.0,65.0,227.0,97.0,928.0,607.0,555.0,447.0,268.0,38.0,317.0,929.0,589.0,286.0,194.0,524.0,1066.0,16.0,234.0,96.0,358.0,104.0,78.0,205.0,90.0,11.0,563.0,406.0,365.0,642.0,550.0,142.0,639.0,687.0,26.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
728.0,158.0,61.0,96.0,176.0,99.0,340.0,52.0,210.0,90.0,13.0,87.0,190.0,50.0,78.0,501.0,918.0,849.0,69.0,409.0,121.0,182.0,341.0,24.0,524.0,639.0,890.0,1047.0,687.0,427.0,337.0,268.0,303.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393.0,1080.0,115.0,97.0,715.0,167.0,48.0,962.0,312.0,180.0,162.0,221.0,1006.0,527.0,38.0,222.0,308.0,34.0,806.0,948.0,324.0,363.0,927.0,304.0,487.0,338.0,310.0,204.0,147.0,77.0,931.0,585.0,555.0,539.0,648.0,742.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.0,926.0,96.0,176.0,1002.0,99.0,25.0,69.0,496.0,118.0,951.0,501.0,13.0,403.0,210.0,24.0,451.0,26.0,610.0,159.0,1010.0,141.0,137.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.0,974.0,61.0,52.0,496.0,158.0,140.0,44.0,118.0,96.0,2.0,175.0,113.0,217.0,255.0,360.0,190.0,559.0,491.0,321.0,50.0,620.0,717.0,248.0,102.0,66.0,348.0,240.0,83.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829.0,545.0,470.0,239.0,255.0,103.0,609.0,685.0,418.0,408.0,582.0,79.0,248.0,102.0,162.0,423.0,289.0,261.0,924.0,770.0,368.0,367.0,217.0,232.0,222.0,390.0,360.0,136.0,201.0,547.0,484.0,491.0,348.0,330.0,278.0,183.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844.0,131.0,1064.0,153.0,1002.0,181.0,25.0,51.0,528.0,278.0,237.0,310.0,786.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.0,384.0,474.0,459.0,85.0,34.0,1114.0,219.0,63.0,386.0,71.0,1026.0,143.0,203.0,571.0,421.0,293.0,863.0,527.0,77.0,526.0,411.0,774.0,525.0,734.0,549.0,703.0,345.0,725.0,461.0,905.0,218.0,358.0,255.0,29.0,481.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423.0,1085.0,131.0,1136.0,340.0,692.0,996.0,510.0,743.0,711.0,646.0,118.0,490.0,404.0,269.0,185.0,86.0,140.0,52.0,262.0,246.0,605.0,145.0,214.0,61.0,885.0,965.0,361.0,636.0,674.0,1119.0,354.0,290.0,326.0,253.0,1294.0,336.0,105.0,568.0,347.0,215.0,244.0,625.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,160.0,57.0,104.0,1048.0,809.0,213.0,364.0,417.0,156.0,443.0,1066.0,963.0,45.0,143.0,202.0,23.0,826.0,369.0,690.0,15.0,147.0,297.0,455.0,292.0,87.0,89.0,222.0,197.0,337.0,616.0,268.0,875.0,414.0,604.0,806.0,755.0,1232.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389.0,761.0,1089.0,569.0,261.0,609.0,785.0,891.0,230.0,654.0,746.0,72.0,95.0,276.0,391.0,239.0,237.0,597.0,1183.0,186.0,491.0,32.0,500.0,537.0,278.0,807.0,608.0,686.0,715.0,508.0,504.0,615.0,102.0,511.0,595.0,223.0,536.0,322.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558.0,252.0,41.0,275.0,423.0,177.0,24.0,698.0,83.0,227.0,475.0,503.0,206.0,156.0,1048.0,162.0,358.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408.0,73.0,711.0,158.0,2.0,747.0,131.0,290.0,281.0,605.0,926.0,576.0,96.0,941.0,145.0,662.0,336.0,422.0,876.0,99.0,1081.0,942.0,510.0,105.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822.0,116.0,848.0,145.0,176.0,404.0,483.0,913.0,625.0,1002.0,803.0,723.0,188.0,25.0,50.0,240.0,37.0,408.0,852.0,348.0,97.0,248.0,103.0,591.0,298.0,393.0,126.0,352.0,648.0,274.0,217.0,112.0,322.0,53.0,358.0,685.0,470.0,365.0,500.0,210.0,141.0,639.0,243.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708.0,1329.0,116.0,131.0,646.0,813.0,326.0,1016.0,797.0,510.0,707.0,743.0,711.0,1081.0,942.0,73.0,1251.0,876.0,105.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689.0,115.0,27.0,686.0,289.0,428.0,111.0,484.0,136.0,10.0,433.0,898.0,68.0,536.0,222.0,23.0,742.0,537.0,933.0,8.0,355.0,180.0,50.0,590.0,882.0,177.0,598.0,295.0,196.0,644.0,87.0,501.0,406.0,346.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585.0,646.0,877.0,253.0,96.0,361.0,941.0,1002.0,723.0,290.0,210.0,50.0,358.0,53.0,306.0,12.0,1048.0,849.0,563.0,383.0,25.0,11.0,1012.0,13.0,69.0,642.0,403.0,159.0,451.0,61.0,575.0,445.0,234.0,152.0,137.0,26.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851.0,2.0,420.0,270.0,290.0,281.0,404.0,99.0,646.0,73.0,743.0,105.0,605.0,61.0,49.0,41.0,839.0,592.0,176.0,145.0,158.0,483.0,52.0,848.0,269.0,340.0,1002.0,118.0,377.0,583.0,1294.0,932.0,275.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,41.0,176.0,96.0,566.0,50.0,358.0,90.0,859.0,25.0,78.0,210.0,550.0,59.0,149.0,53.0,704.0,699.0,121.0,178.0,407.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.0,149.0,772.0,74.0,191.0,142.0,18.0,268.0,61.0,450.0,957.0,761.0,299.0,790.0,509.0,26.0,553.0,24.0,466.0,832.0,263.0,200.0,291.0,331.0,565.0,10.0,236.0,792.0,1109.0,170.0,1090.0,300.0,378.0,897.0,1238.0,798.0,295.0,770.0,423.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
